internal_temperature,pressure,external_temperature,timestamp
31.18000031,973.4147949,30.875,1033896
30.43000031,973.3599854,30.1875,59610
31.26000023,973.3859253,30.8125,1193298
32.59999847,971.7077637,33.1875,8307
32.34000015,974.2513428,31.1875,173505
31.12000084,973.423584,30.6875,848685
31.47999954,973.3174438,30.1875,637379
31.07999992,973.4223633,30.625,698389
32.70999908,971.4568481,31.625,20067
31.26000023,973.3347168,30.875,1206960
31.15999985,973.4049072,30.875,948883
32.25999832,973.991272,31.3125,309114
30.82999992,973.394043,30.8125,205003
32.50999832,971.4866943,33.1875,47200
31.12000084,973.4403076,30.6875,839574
31.20999908,973.3962402,30.875,1067295
32.27000046,974.0535889,31.3125,9551
31.14999962,973.442627,30.8125,907891
31.47999954,973.3762207,30.3125,497710
31.5,973.4212646,30.125,172832
31.46999931,973.3708496,30.1875,667742
31.22999954,973.3607788,30.75,1264646
31.29000092,970.3153687,30.75,5838
30.38999939,973.4151611,30.1875,88707
31.12000084,973.4370117,30.6875,824392
32.27000046,973.9634399,31.3125,322778
31.45999908,973.3312378,30.1875,764903
32.24000168,974.0164795,31.3125,41240
32.27000046,974.6223145,31.25,11127
32.25999832,973.9820557,31.25,105685
31.06999969,973.3187256,30.625,713571
31.05999947,973.4343872,30.625,651327
30.52000046,973.5030518,30.3125,143456
31.19000053,973.4315796,30.875,1011126
32.34999847,974.2059326,31.25,199313
30.97999954,973.4464111,30.75,453971
32.36999893,974.1517334,31.25,235747
31,973.4088135,30.6875,497996
32.75999832,971.5025024,31.625,53466
32.36999893,974.1596069,31.25,226639
30.53000069,973.4748535,30.375,158637
31.04000092,973.4425659,30.5625,599711
32.22999954,974.0303345,31.3125,33648
31.5,973.4285889,30.125,181940
31.47999954,973.3688965,30.3125,496192
30.57999992,973.4683838,30.4375,257314
32.20999908,974.3710938,31.375,181292
32.72000122,975.1870117,31.4375,91630
31.18000031,973.4279785,30.875,1000499
32.59000015,971.6912231,33.125,12862
31.48999977,973.4310913,30.0625,131842
31.46999931,973.3289185,30.1875,692034
29.94000053,973.3195801,29.4375,132324
31.26000023,973.3651733,30.8125,1231249
31.17000008,973.4141235,30.875,965582
31.01000023,973.4314575,30.75,522283
32.33000183,974.0854492,31.3125,60022
32.36999893,974.1724243,31.25,225121
30.54000092,973.4098511,30.375,181408
32.34999847,974.0731201,31.375,72167
32.16999817,974.3412476,31.375,158520
30.86000061,973.4071655,30.8125,255098
30.82999992,973.4050903,30.75,206522
32.74000168,975.1729736,31.375,50641
32.27000046,973.9763794,31.3125,292415
30.88999939,973.4335938,30.75,296091
32.77000046,975.180603,31.3125,11172
32.20999908,974.0133057,31.3125,21505
32.40999985,974.0111694,30.6875,518122
31.15999985,973.3859253,30.8125,938255
32.40000153,974.0797119,31.1875,322284
31.46999931,973.345459,30.1875,701142
31.15999985,973.4622803,30.8125,956472
32.81999969,971.5340576,31.8125,26335
32.40000153,973.9837646,30.5625,569738
30.32999992,973.3863525,30.125,11285
32.81000137,971.5200195,31.8125,20261
32.36000061,974.2023315,31.25,214493
30.89999962,973.4553223,30.75,317345
31.65999985,970.3192139,30.75,33162
32.27000046,974.0041504,31.3125,169447
30.04000092,973.4046631,30.125,5212
30.39999962,973.3897095,30.1875,48982
30.80999947,973.3673706,30.75,177678
31.5,973.4529419,30.125,139434
32.41999817,973.9995117,30.9375,457397
32.38999939,973.9902954,30.625,603137
32.40999985,974.0424805,30.625,537858
32.36999893,974.1941528,31.25,229675
30.37999916,973.4373169,30.125,79600
30.38999939,973.4060059,30.125,85672
30.82999992,973.3978271,30.75,203485
32.25999832,973.9967041,31.3125,187664
32.20000076,974.0075073,31.3125,23023
31.15999985,973.4227905,30.8125,932183
32.27000046,973.9984131,31.3125,145159
32.25,974.0106201,31.25,234726
31.56999969,970.0814819,30.75,39312
31.47999954,973.3449097,30.1875,619160
32.72000122,975.1706543,31.4375,71896
32.38999939,974.125,31.25,285846
31.47999954,973.3154907,30.1875,632824
31.46999931,973.3560791,30.125,654079
31.47999954,973.3779907,30.25,373225
31.47999954,973.3521729,30.25,556918
32.27000046,974.0278931,31.3125,89822
32.41999817,974.0276489,31,402743
31.01000023,973.4442749,30.75,523803
32.31000137,974.1329956,31.3125,66284
31.44000053,973.4689941,30.1875,45307
32.13999939,974.3598633,31.3125,135745
31.46999931,973.321167,30.125,648007
31.17000008,973.4135742,30.875,1014162
32.27999878,974.0184937,31.3125,348586
30.52000046,973.397644,30.375,163191
30.37999916,973.3696899,30.125,76564
31.46999931,973.4579468,30.125,81744
30.54000092,973.4355469,30.4375,193553
31.5,973.465332,30.125,153095
30.96999931,973.4536133,30.75,446382
32.25999832,973.982666,31.3125,192220
32.20999908,974.3776855,31.3125,188882
31.07999992,973.446228,30.625,707499
32.38000107,971.4400635,31.625,4887
31.22999954,973.3739014,30.875,1132574
31.42000008,973.5192261,30.125,34679
32.29999924,974.6262207,31.3125,23273
30.97999954,973.4363403,30.75,467634
31.22999954,973.2983398,30.75,1254021
32.31000137,974.1751709,31.3125,125487
31.27000046,973.3421631,30.8125,1249467
32.16999817,974.2528687,31.25,26242
31.04000092,973.4241943,30.625,595157
31.15999985,973.4346924,30.8125,942811
31.12000084,973.4093628,30.75,825912
31.40999985,973.5254517,30.1875,28608
30.78000069,973.3795166,30.6875,150351
31.43000031,973.4451294,30.1875,40753
31.27000046,973.2792969,30.75,1260093
32.72999954,975.1732788,32.3125,105290
31.05999947,973.4400024,30.5625,645255
31.12999916,973.4181519,30.875,939773
31.48999977,973.4590454,30.125,116661
30.52000046,973.3718872,30.3125,148010
32.81999969,971.5409546,31.8125,27853
32.34000015,974.2441406,31.25,164395
32.29000092,974.6070557,31.3125,15681
32.09000015,974.3329468,31.3125,109938
32.74000168,971.50354,31.875,7550
32.27000046,973.9724731,31.3125,134531
31.48999977,973.4106445,30.125,282136
31.5,973.4046021,30.0625,219892
31.48999977,973.4659424,30.125,119697
32.22999954,974.3771362,31.375,201028
29.89999962,973.3435669,29.375,100442
31.10000038,973.4544678,30.6875,765186
31.5,973.4338989,30.1875,192567
31.46999931,973.3308105,30.1875,676852
31.47999954,973.3449707,30.125,644971
30.75,973.3920898,30.6875,123025
32.31000137,974.0923462,31.3125,41999
32.58000183,971.6681519,33.375,25006
32.77000046,975.1531372,31.3125,21799
32.25,973.9515381,31.25,70770
29.82999992,973.3427124,29.375,68564
31.18000031,973.4541626,30.875,998981
32.31000137,974.1107788,31.3125,108789
32.40999985,974.0870361,31.125,332909
31.45999908,973.3699951,30.1875,770974
32.77999878,971.5395508,31.875,18176
31.26000023,973.383606,30.8125,1205442
31.54999924,970.0842285,30.75,30202
31.09000015,973.4185791,30.625,737859
31.12000084,973.4350586,30.75,833502
32.25999832,973.9820557,31.3125,295451
31.09000015,973.4202271,30.625,742414
32.29000092,974.0562744,31.3125,103484
32.34999847,974.2583008,31.25,184131
31.03000069,973.4393921,30.5625,581493
30.38999939,973.4092407,30.1875,21658
31.10000038,973.4416504,30.6875,759114
31.46999931,973.3051758,30.1875,707214
31.18000031,973.4320068,30.875,995945
32.00999832,974.3075562,31.3125,59839
31.47999954,973.3965454,30.1875,417250
32.25,974.036377,31.3125,51866
31.47999954,973.4223633,30.25,342861
31.46999931,973.3201294,30.1875,726950
32.72000122,975.2075195,31.375,88595
31.47999954,973.3853149,30.125,432430
32.38999939,974.1323242,31.25,294956
32.18000031,974.3428345,31.375,167628
32.00999832,974.3443604,31.25,68947
31.02000046,973.4232178,30.75,538983
30.92000008,973.4246826,30.75,364406
32.41999817,974.036377,30.75,486239
32.40999985,974.0314941,30.625,530268
31.17000008,973.4622803,30.8125,947365
30.47999954,973.4473267,30.25,91841
32.72999954,975.1973267,32.625,111362
32.38999939,974.1010132,31.25,293438
32.25,973.9664307,31.3125,265090
31.13999939,973.4081421,30.75,886638
30.62999916,973.4315796,30.6875,30424
32.22999954,974.0165405,31.3125,38204
32.38999939,974.1190796,31.25,291920
31.02000046,973.4765625,30.75,549612
30.97999954,973.4302979,30.75,478261
31.46999931,973.34375,30.125,695070
31.95000076,974.2957764,31.3125,24922
31.56999969,970.1255493,30.8125,40830
31.5,973.4543457,30.0625,233556
32.31000137,974.0964355,31.3125,29853
32.75999832,975.1771851,31.375,32425
31.17000008,973.4160767,30.9375,979246
31.5,973.4289551,30.1875,143988
32.75,971.4681396,31.5625,47394
31.5,973.4326782,30.0625,238110
31.47999954,973.3781128,30.1875,394478
31.12999916,973.4475098,30.75,847167
30.69000053,973.4226074,30.6875,68376
31.02000046,973.4342041,30.6875,554166
30.77000046,973.3858032,30.6875,135169
32.29000092,974.09729,31.3125,12587
32.15000153,974.3701782,31.3125,143338
29.46999931,973.319519,29.4375,53383
32.25999832,974.0861206,31.3125,59459
32.27000046,974.2714233,31.25,83932
32.29999924,974.2385864,31.25,115814
31.47999954,973.3634644,30.25,461275
32.31000137,974.1918945,31.375,113343
31.25,973.3950806,30.875,1182672
32.52999878,971.5232544,32.9375,65419
32.41999817,974.0848389,31.125,370862
32.38999939,974.1378784,31.25,296474
32.20000076,974.0133057,31.3125,16950
31.47999954,973.3965454,30.1875,395996
32.33000183,974.2352905,31.25,152249
32.72999954,975.1640625,32,100736
32.72999954,971.4375,31.625,26141
32.15999985,974.404541,31.375,152446
30.51000023,973.3762207,30.4375,202661
32.41999817,974.0848999,31.125,367826
31.01000023,973.4788208,30.75,540502
30.46999931,973.4297485,30.3125,72105
31.01000023,973.4291992,30.75,528357
30.43000031,973.3839111,30.1875,26563
32.25,973.9552612,31.3125,230172
32.33000183,974.2427368,31.1875,150731
31.47999954,973.3393555,30.25,552363
31.26000023,973.3503418,30.8125,1232767
31.47999954,973.3318481,30.25,549327
30.87000084,973.4198608,30.75,271798
31.45999908,973.4765015,30.125,68080
31.47999954,973.3760986,30.25,479493
31.25,973.3674927,30.8125,1196334
31.47999954,973.3320313,30.25,550845
30.70000076,973.3947144,30.6875,71412
32.41999817,974.0290527,31.0625,398189
30.37000084,973.4268799,30.0625,50755
30.53000069,973.4127197,30.375,175337
32.18999863,973.9176636,31.25,20671
31.46999931,973.3435669,30.1875,704178
32.25999832,973.9910278,31.375,331886
32.27000046,973.9671631,31.25,319742
31.18000031,973.3933716,30.875,1018716
32.41999817,974.0290527,30.75,489277
32.31999969,974.6268921,31.3125,33898
31.21999931,973.380249,30.9375,1120429
30.37000084,973.4398193,30.0625,46201
32.36000061,974.2115479,31.1875,203867
31.09000015,973.4073486,30.6875,740896
30.72999954,973.4099121,30.75,100254
31.02000046,973.5525513,30.375,5086
31.25,973.3236084,30.8125,1241875
31.20999908,973.40271,30.9375,1087030
31.47999954,973.475708,30.125,106035
31.28000069,973.3739624,30.75,1258575
30.48999977,973.428772,30.3125,102467
31.90999985,974.2572021,31.25,12777
31.62999916,970.2871704,30.75,16464
31.46999931,973.3123169,30.125,673816
32.41999817,974.0567017,31.0625,396671
32.18000031,973.9296265,31.25,17635
30.84000015,973.4028931,30.8125,215630
32.54000092,971.5195313,32.875,71493
32.38999939,974.125,31.25,279773
31.47999954,973.3431396,30.25,591835
30.37999916,973.371582,30.1875,73528
31.47999954,973.322876,30.125,635860
31.03000069,973.4450073,30.625,569348
30.93000031,973.3979492,30.75,438790
32.36000061,974.1670532,31.1875,206903
30.53000069,973.3674927,30.4375,231505
31.45999908,973.3584595,30.25,729986
31.13999939,973.4301758,30.6875,888156
31.48999977,973.385498,30.25,436984
31.03000069,973.4542236,30.625,573903
31.45999908,973.4898682,30.125,69598
31.13999939,973.454834,30.75,862348
31.48999977,973.447998,30.0625,115143
32.38999939,974.0215454,30.625,601619
31.25,973.3947754,30.8125,1197852
30.94000053,973.3999023,30.75,387176
30.39999962,973.3908691,30.1875,103888
31.46999931,973.3146973,30.25,736059
32.22000122,974.0527954,31.3125,24541
30.62999916,973.4536743,30.4375,46776
32.34000015,974.1087646,31.375,152814
32.31000137,974.1665039,31.3125,64766
32.27000046,974.0004883,31.3125,88304
32.04000092,974.3153076,31.3125,81093
31.47999954,973.3670044,30.25,364115
32.33000183,974.1057739,31.3125,30804
32.20000076,973.8856201,31.25,34334
32.22000122,974.3867798,31.3125,190402
32.31000137,974.2713013,31.25,118850
32.20999908,974.5654907,31.25,6573
31.46999931,973.3049927,30.1875,679888
31.47999954,973.3376465,30.1875,593353
32.29000092,974.0856323,31.3125,17141
31.22999954,973.3655396,30.9375,1126501
31.09000015,973.4000244,30.625,727234
31.47999954,973.3707886,30.25,455202
30.84000015,973.3916626,30.75,223220
32.75,971.4645386,31.625,51948
32.13999939,973.9260864,31.25,8527
32.75,975.1312256,31.375,5100
32.18999863,974.3512573,31.3125,170664
30.55999947,973.421814,30.4375,213287
32.22000122,973.9197388,31.25,49516
31.18000031,973.4154663,30.875,997463
30.44000053,973.3800049,30.25,35669
32.41999817,974.0418701,31.0625,414889
31.09000015,973.4401855,30.625,750004
32.40000153,974.1220093,31.1875,323802
32.27000046,974.022522,31.3125,86784
32.38999939,974.1177368,31.25,275218
31.47999954,973.3394775,30.1875,573618
30.63999939,973.4328003,30.6875,34978
32.24000168,974.2767334,31.25,65715
32.04000092,974.3095093,31.3125,84129
31.48999977,973.4605713,30.125,124253
32.00999832,974.3240356,31.25,58321
32.25,973.9498291,31.25,63180
32.34999847,974.2171631,31.25,193241
32.06000137,974.319519,31.3125,93238
32.18999863,973.9297485,31.25,19153
30.86000061,973.4163208,30.8125,253580
30.80999947,973.381958,30.75,188304
29.92000008,973.3442383,29.4375,120177
32.25999832,973.9974976,31.3125,268126
30.32999992,973.4138184,30.125,12803
32.25999832,973.9891968,31.3125,113277
30.48999977,973.4177246,30.3125,100949
31.15999985,973.4295044,30.8125,927629
30.38999939,973.3870239,30.1875,26212
31.5,973.4414063,30.1875,159169
30.55999947,973.4089966,30.4375,208733
32.25999832,973.9967041,31.3125,190700
31.04000092,973.4329834,30.5625,598193
31.5,973.434082,30.0625,209266
32.25999832,973.9606323,31.25,96578
32.65000153,971.4490356,31.625,6405
32.09999847,974.3493652,31.3125,112974
32.74000168,971.4553223,31.625,39804
30.38999939,973.3746948,30.1875,91744
32.40999985,974.1199951,31.125,355682
30.51000023,973.4425049,30.3125,122203
32.31000137,974.1420288,31.3125,54141
30.52000046,973.4073486,30.3125,146492
31.03000069,973.4487305,30.6875,557204
30.76000023,973.3710938,30.6875,127579
32.36000061,974.220459,31.25,208421
32.25999832,973.9414063,31.3125,108723
32.36000061,974.1431274,31.375,177105
30.38999939,973.3746948,30.1875,8346
29.87000084,973.3598633,29.375,82226
32.13000107,974.3616943,31.3125,132709
31.04999924,973.4329834,30.5625,613374
32.77999878,971.5678101,31.875,15140
31.43000031,973.461731,30.1875,43789
31.20999908,973.3723145,30.9375,1085512
31.88999939,974.2856445,31.3125,8223
31.18000031,973.4101563,30.875,1015680
31.14999962,973.4467163,30.75,889674
31,973.4517822,30.8125,511658
31.20000076,973.4404907,30.875,1044523
31.02000046,973.4396362,30.6875,563276
31.20000076,973.4202881,30.9375,1043004
31.03000069,973.4248657,30.625,578457
32.52999878,971.5471802,32.8125,79083
32.31000137,974.1586914,31.375,117897
32.09999847,974.3217163,31.3125,116010
30.92000008,973.4265747,30.8125,358334
30.80999947,973.3746338,30.75,182232
32.36000061,974.1484985,31.25,223603
32.25999832,973.9874878,31.3125,283306
30.88999939,973.3928223,30.8125,321899
31.47999954,973.3670044,30.25,491638
31.5,973.461731,30.125,194085
30.44000053,973.395752,30.25,41743
32.43000031,974.0405273,30.8125,480167
32.16999817,974.2620239,31.25,27760
30.79000092,973.3775635,30.6875,151869
30.69000053,973.4431152,30.6875,65340
30.87999916,973.3884277,30.8125,283945
32.40999985,974.060791,31.125,378454
30.52000046,973.4006348,30.4375,228469
30.55999947,973.4087524,30.4375,236059
29.90999985,973.3521118,29.375,111069
31.47999954,973.3468628,30.1875,605497
32.40000153,974.1133423,31.25,305584
30.85000038,973.4007568,30.8125,227774
32.33000183,974.2058716,31.3125,140668
31.13999939,973.4156494,30.75,869938
32.27999878,974.0142822,31.3125,94376
30.72999954,973.40625,30.6875,97218
32.20999908,974.352478,31.3125,182810
32.40999985,974.0258789,30.6875,516604
32.29000092,974.0875244,31.3125,118666
30.80999947,973.3861084,30.6875,168569
32.41999817,974.116272,31.125,360236
32.34999847,974.2120972,31.1875,185649
31.47999954,973.4240723,30.1875,317053
30.36000061,973.4366455,30.125,37091
31.67000008,970.3138428,30.75,31644
31.11000061,973.43573,30.6875,804655
32.29999924,974.1314087,31.3125,63248
31.47999954,973.3817139,30.1875,443058
32.25,973.9570313,31.3125,79879
31.5,973.4065552,30.0625,250255
31.26000023,973.3762207,30.875,1219105
32.27000046,974.0927124,31.3125,13154
31.15999985,973.4351807,30.8125,935219
31.12000084,973.3890381,30.6875,830466
31.26000023,973.3342896,30.875,1191780
32.43999863,971.4970093,31.875,4514
31.23999977,970.2407837,30.6875,4422
30.93000031,973.4081421,30.8125,367442
30.35000038,973.411377,30.125,29502
30.70000076,973.4040527,30.6875,69894
31.47999954,973.4001465,30.25,350451
30.54000092,973.4246826,30.375,184444
32.36000061,974.0673218,31.375,75203
32.25999832,973.9934082,31.3125,307596
31.17000008,973.3959351,30.875,971654
32.38000107,974.149353,31.25,252446
30.54000092,973.4243774,30.4375,192035
32.41999817,974.0212402,30.8125,478649
32.41999817,974.0345459,31,433106
31.54000092,970.1234131,30.75,24131
31.13999939,973.4325562,30.75,879048
31.09000015,973.4259644,30.625,731788
32.25,973.977417,31.3125,251426
31.46999931,973.3362427,30.1875,690516
31.47999954,973.3945923,30.25,347415
30.36000061,973.3796997,30.125,38611
32.38999939,974.125061,31.25,273700
32.25999832,973.960144,31.3125,160339
31.47999954,973.3429565,30.3125,521998
31.42000008,973.4749756,30.125,36197
31.06999969,973.4436035,30.6875,666508
31.05999947,973.4291382,30.625,636146
32.38999939,974.0321655,30.625,584920
31.46999931,973.3234863,30.25,748205
31.47999954,973.3909912,30.25,362597
32.34000015,974.2220459,31.1875,165913
31.45999908,973.34375,30.1875,751241
31.48999977,973.4052124,30.1875,300353
32.38000107,974.1253052,31.25,260036
32.18000031,974.2489014,31.25,32314
31.48999977,973.4051514,30.125,286689
30.86000061,973.3998413,30.8125,258136
32.27000046,973.9726563,31.3125,324296
32.25999832,973.9801025,31.3125,300004
31.5,973.4431152,30.125,195603
30.55999947,973.4271851,30.4375,216323
32.40000153,974.0057983,30.625,562149
29.77000046,973.314209,29.4375,56420
30.43000031,973.3746948,30.1875,70236
30.77000046,973.382019,30.6875,133651
31.27000046,973.3945313,30.75,1228213
32.45000076,971.5054932,33.125,19873
31.27000046,973.3685913,30.8125,1247949
32.31000137,974.1591187,31.3125,107272
32.25,974.0401611,31.3125,45794
32.38999939,974.1246338,31.25,287364
30.93000031,973.392395,30.75,384140
31.47999954,973.4021606,30.25,361079
31.47999954,973.3634644,30.25,453684
31.46999931,973.2963257,30.25,742133
32.33000183,974.0582886,31.3125,27769
30.93000031,973.4187622,30.75,373514
31.19000053,973.3897095,30.875,1027824
32.25,973.9827881,31.25,236244
32.25,974.0585938,31.3125,47312
29.89999962,973.348877,29.4375,104997
31.07999992,973.4168701,30.625,719642
32,974.3150024,31.3125,55285
30.54000092,973.4338989,30.375,173819
32.41999817,974.0290527,30.6875,504458
32.27000046,974.0248413,31.3125,85266
32.75999832,975.1741943,31.375,43052
31.17000008,973.4210815,30.875,982282
31,973.4412231,30.75,505585
31.22999954,973.3426514,30.9375,1143200
32.41999817,974.0678101,31.0625,393635
31.04999924,973.4053345,30.625,614892
32.27000046,973.9561157,31.25,122385
31.48999977,973.4684448,30.0625,104517
32.22999954,974.3643188,31.3125,204064
30.23999977,973.4793701,30.6875,6133
32.31000137,974.1259155,31.3125,90573
31.47999954,973.3283081,30.25,559954
30.64999962,973.4395142,30.625,41052
31.62999916,970.3226318,30.75,19500
32.74000168,971.4614258,31.625,30694
30.88999939,973.3948364,30.75,311273
32.20999908,974.2401733,31.25,47496
32.31000137,974.1166992,31.3125,87537
30.40999985,973.3989868,30.1875,14418
31.12999916,973.4307861,30.6875,868420
31.45999908,973.3166504,30.1875,754277
30.85000038,973.3929443,30.8125,238399
32.40999985,974.0518799,30.6875,515086
31.05999947,973.4379883,30.625,658918
32.70999908,975.1744385,31.375,82522
32.54999924,971.4943848,32.8125,86673
31.48999977,973.4144287,30.1875,280618
30.89999962,973.4268799,30.75,341636
30.97999954,973.451355,30.75,457008
31.47999954,973.3965454,30.1875,415732
30.46999931,973.4389038,30.25,75141
31.10000038,973.4100952,30.6875,774294
31.04999924,973.4182129,30.625,616410
32.40999985,974.0334473,30.5625,566703
31.47999954,973.3671265,30.25,446094
32.24000168,974.0494385,31.3125,8600
31.48999977,973.4070435,30.125,274545
30.97999954,973.4087524,30.8125,472188
31.12999916,973.4346924,30.75,850203
32.40999985,971.5285645,32.875,7729
32.40999985,974.0111694,30.625,536340
32.31000137,974.1439209,31.3125,78430
32.40999985,974.1325073,31.125,358718
30.72999954,973.4026489,30.6875,95700
31.47999954,973.3707886,30.1875,429394
32.27000046,974.0148315,31.3125,350104
31.46999931,973.3234863,30.1875,769456
32.31000137,974.1255493,31.3125,104236
31.47999954,973.3726807,30.25,462793
31.19000053,973.4039307,30.875,1012644
30.45000076,973.428772,30.1875,49333
29.94000053,973.340332,29.4375,126251
31.47999954,973.3300781,30.3125,534144
32.40999985,974.0978394,31.125,349609
32.11999893,973.9085693,31.25,7009
31.01000023,973.4629517,30.75,516212
30.48999977,973.437561,30.3125,105504
32.25,973.9699707,31.3125,66216
31.5,973.4396362,30.1875,180422
32.27000046,973.9873657,31.3125,151231
30.53000069,973.4395142,30.375,172301
30.79000092,973.3739014,30.6875,145797
31.26000023,973.3649902,30.8125,1225176
31.47999954,973.3743896,30.25,377779
31.11000061,973.435791,30.6875,789474
30.47999954,973.425293,30.25,94877
32.27000046,974.015564,31.3125,175521
32.75999832,975.1809082,31.375,30907
30.44000053,973.4168701,30.1875,32633
31.47999954,973.4796143,30.0625,90853
31.47999954,973.385376,30.3125,484047
29.89999962,973.347168,29.375,101960
31.48999977,973.4032593,30.1875,285171
32.11999893,974.3661499,31.3125,125119
30.37999916,973.4102173,30.125,72010
32.36000061,974.2001343,31.25,222085
30.67000008,973.4534912,30.6875,51677
31.05999947,973.3939819,30.625,690799
30.39999962,973.3851318,30.1875,11382
31.07999992,973.3758545,30.6875,705979
30.79999924,973.3953247,30.75,170087
30.60000038,973.454834,30.6875,19795
31.05999947,973.4934082,30.625,654362
31.78000069,974.2565918,31.3125,7286
32.22999954,974.2681274,31.25,59642
30.67000008,973.4365845,30.6875,53195
32.75999832,971.5557251,31.8125,8117
31.20000076,973.4160767,30.9375,1058185
31.04000092,973.414978,30.5625,607303
32.25,974.2762451,31.25,71788
30.90999985,973.4095459,30.75,337081
32.33000183,974.0946655,31.375,58504
31.23999977,973.3435059,30.8125,1267682
31.17000008,973.4321899,30.875,980764
29.87999916,973.328125,29.4375,88299
32.41999817,974.0360718,30.8125,477131
30.36000061,973.3869629,30.0625,40129
32.18000031,973.975647,31.1875,16117
32.72999954,975.1824951,32.125,102254
32.54000092,971.5028076,32.8125,77565
32.43000031,971.5307617,32.9375,10765
31.47999954,973.383606,30.1875,399032
32.75999832,975.1625977,31.375,35461
31.25,973.3329468,30.75,1263129
32.22000122,973.9696655,31.3125,30612
30.69000053,973.4671631,30.6875,63822
31.45999908,973.3331299,30.1875,719358
32.34999847,974.1973267,31.1875,182613
31.65999985,970.3286133,30.75,30127
32.27000046,974.0482788,31.3125,16190
32.25,973.9241333,31.25,60144
32.36000061,974.1542358,31.375,175586
30.53000069,973.4074707,30.4375,229987
32.25999832,974.0031738,31.3125,216509
31.13999939,973.4561768,30.75,874492
29.79999924,973.3185425,29.375,60974
32.52000046,971.4888916,33.125,53272
32.38000107,974.1362305,31.1875,257000
31.57999992,970.0831299,30.8125,45384
31.13999939,973.4222412,30.8125,926111
32.72999954,975.1640015,31.4375,61269
32.09999847,974.2785645,31.25,9543
31.11000061,973.4245605,30.6875,815283
31.47999954,973.3652344,30.25,488601
32.27000046,974.25,31.25,79378
32.27000046,973.9726563,31.3125,290897
32.27999878,974.2676392,31.25,86968
31.21999931,973.376709,30.9375,1109802
31.10000038,973.4302979,30.6875,786438
31.22999954,973.3776855,30.9375,1140164
32.25,973.9423218,31.25,73807
32.09999847,974.3598633,31.3125,117527
32.34999847,974.244873,31.25,190205
30.57999992,973.4592285,30.4375,260350
31.47999954,973.4483032,30.125,87817
32.00999832,974.3497925,31.3125,62875
32.27999878,973.9743652,31.3125,140605
32.40999985,974.0925293,31.125,340501
31.5,973.4307861,30.125,140952
30.37000084,973.4268799,30.125,49237
30.36000061,973.3850098,30.125,47719
30.70000076,973.4204712,30.6875,74448
32.31000137,974.1203613,31.3125,43517
31.04999924,973.4273682,30.625,633110
32.40999985,974.0296631,30.625,550004
32.25999832,973.9937744,31.3125,201328
32.36000061,974.21875,31.1875,205385
32.75,971.4662476,31.625,45876
32.25,973.9534302,31.3125,67734
32.25999832,973.996582,31.3125,155784
31.48999977,973.4586182,30.125,121217
31.47999954,973.3739014,30.1875,332234
32.40000153,974.1146851,31.1875,320764
32.31999969,974.2059937,31.1875,144659
32.20999908,973.9356079,31.1875,38890
31.5,970.1331787,30.75,10467
30.55999947,973.4291382,30.4375,211769
30.84000015,973.3789063,30.75,212594
31.46999931,973.3473511,30.125,666224
32.27999878,974.069519,31.25,106521
31.60000038,974.2681274,31.25,5188
31.51000023,973.4542236,30.1875,198639
31.47999954,973.3890381,30.1875,327680
31.20000076,973.3682861,30.9375,1062741
31.01000023,973.4384155,30.75,529875
30.85000038,973.4224243,30.8125,236881
31.47999954,973.3577881,30.3125,526554
30.43000031,973.4024048,30.1875,61128
32.41999817,974.0328369,30.75,487757
32.24000168,974.3856201,31.375,207100
30.45999908,973.442627,30.25,66033
32.29999924,974.2276611,31.25,114296
32.27000046,974.2824097,31.1875,88488
30.79000092,973.3809204,30.625,154905
31.47999954,973.3928833,30.1875,403586
31.47999954,973.357666,30.1875,411178
31.07999992,973.3531494,30.625,712053
32.41999817,974.064209,31.0625,387562
31.5,973.4179688,30.0625,266955
32.00999832,974.3203125,31.3125,64393
30.87999916,973.4024048,30.75,280909
32.25,973.9551392,31.3125,266608
32.18999863,974.2279663,31.25,36868
32.06000137,974.2658081,31.3125,8803
31.45999908,973.4898682,30.125,66562
30.06999969,973.357666,30.1875,4958
31.47999954,973.4259644,30.1875,402068
31.5,973.4137573,30.125,210784
32.18000031,973.9922485,31.25,12396
32.41999817,974.0327148,31,427034
32.24000168,973.9590454,31.25,69252
30.45999908,973.4021606,30.25,67551
31.23999977,973.3865356,30.875,1170527
30.37000084,973.3955688,30.125,64419
31.92000008,974.2976074,31.25,15812
32.34000015,974.2313232,31.1875,159841
32.29000092,974.598877,31.3125,17199
32.36999893,974.1466675,31.25,228157
32.15999985,974.3789063,31.3125,150928
31.54999924,970.248291,30.6875,8975
32.22000122,974.2263794,31.25,50532
30.80999947,973.3930664,30.8125,180714
31.45000076,973.4771118,30.1875,58972
31.22999954,973.3682861,30.875,1150792
31.01000023,973.4590454,30.8125,508622
30.92000008,973.4084473,30.75,344671
32.24000168,973.9335327,31.25,57108
30.79999924,973.3605347,30.6875,164015
31.07999992,973.4206543,30.625,692317
30.10000038,973.4003296,30.125,5309
32.31999969,974.2341919,31.1875,137067
31.46999931,973.338623,30.1875,723914
31.18000031,973.4451294,30.875,974690
32.18000031,974.0108032,31.3125,10878
30.90999985,973.432373,30.8125,347707
30.44000053,973.381897,30.25,34151
32.24000168,973.9572754,31.25,61662
32.34000015,974.1315918,31.375,145224
31.5,973.4709473,30.125,142470
32.40000153,974.1314697,31.125,316210
32.25,974.0510864,31.3125,74640
